age,Arabian_Sea_N15.1,Qunf_Cave_O18.2,Gulf_of_Aqaba_TSAR.3,East_Med_SST.4,Kinneret_lake_level.5,Lake_Hazar_precip.6,Lake_Hazar_temp.7,Sofular_O18.8,Sofular_O18.9,Aegean_Sea_SST.10,Lake_Maliq_precip.11,Ascunsa_Cave_O18.12,Scarisoara_Cave_O18.13,Adriatic_Sea_SST.14
-5250,7.15191616766467,-1.26937510858403,-5.71462,24.6520833333333,0.935111507926443,0.206647019771576,1.02433815656638,-8.21830830695016,-10.4121079451229,87.9628377544726,767.777568677485,-8.23273108910891,-9.70698196584259,17.3218236520489
-5200,7.1848502994012,-1.29945754246634,-9.22581,24.7432291666667,0.958852788839569,0.417784333489605,1.40503474375145,-8.27269485903816,-10.4322669983417,88.0183590376311,754.783668912723,-8.58868158415842,-9.45402740791465,17.2717517613228
-5150,7.15017857142857,-1.37168221480562,-11.262,25.0296875,0.955547881289921,0.517441314358006,1.46071491001977,-8.24190863862506,-10.4630958842153,88.199545884579,741.789769147961,-8.85274747474748,-9.12017094017094,17.2370591310251
-5100,7.05791666666667,-1.18749893241272,-8.2059,25.3161458333333,0.9080108865183,0.124443199448224,1.2768216241615,-8.25631644806271,-10.4500955826926,88.757729422895,826.567443663678,-8.63441919191919,-8.67075208143169,17.2419131704005
-5050,6.96565476190476,-1.25631066254068,2.21296,25.6026041666667,0.903945480769231,-0.002362318540252,0.996195439385909,-8.24357349615559,-10.3500584954018,89.4498985270049,907.254951749095,-8.41954153061225,-8.83295838020248,17.246767209776
-5000,6.90994011976048,-1.22241657891986,19.49419,25.5995652173913,0.925899912084399,0.914982377995921,1.47296936601274,-8.20021739785918,-10.3909914066034,90.9932700490998,915.869748693205,-8.22038336734694,-10,17.2293179621849
-4950,7.02071856287425,-1.31475124011896,26.65145,25.4473913043478,0.877619822906082,0.87632220240063,1.35974580602755,-8.11831765415348,-10.4515820895522,92.5366415711948,924.484545637314,-8.07018222222222,-8.9,17.1673956932773
-4900,7.13149700598802,-1.66834517962024,19.82895,25.2952173913043,0.859068509217593,0.640576755862714,1.70936371053678,-8.11551334237902,-10.3931563395145,94.0800130932897,925.649024569509,-8.09355595959596,-8.65384615384616,17.1939143650243
-4850,7.2422754491018,-1.58436278592051,16.40483,25.1430434782609,0.856357804439112,1.10668341447786,2.35403289712109,-8.1367121965928,-10.216679029097,95.6233846153846,901.672754094918,-8.1555064,-8.99018315018315,17.3376687022901
-4800,7.24670886075949,-1.34852083070585,11.69443,25.0019607843137,0.869218167033712,0.366605728865956,1.87193047356142,-8.13590954319312,-10.2406291270918,97.1667561374795,893.07724469496,-8.3396164,-9.88934426229508,17.4814230395559
-4750,7.23088607594937,-1.44017624020888,11.47135,25.0346405228758,0.900157608093127,0.765081468631343,1.77290556386739,-8.14456927483793,-10.3521106588271,98.6554753643303,912.220896850394,-8.42564762886598,-9.88033453887885,17.5004989380531
-4700,7.21506329113924,-1.17338648712497,3.43943,25.0673202614379,0.956573905210643,1.24340063489578,1.71305417871883,-8.13304530438345,-10.3724712101886,98.0968355308813,898.429558267717,-8.20109608247423,-9.88988828850707,17.4167378761062
-4650,7.1261038961039,-1.3432144897584,-3.89132,25.1,0.974661309833507,1.72171980116022,1.65320279357027,-8.19043952632525,-10.4100179957412,97.5381956974323,884.638219685039,-8.12266631578947,-9.89088127294982,17.3107766197183
-4600,7.03727272727273,-1.15433681973987,-5.83981,25.1260416666667,0.960673552631579,2.20003896742466,1.5933514084217,-8.2182518703242,-10.3983773898587,96.9795558639834,883.993349332533,-8.38518736842105,-10.5032546003845,17.2184581867388
-4550,7.16064935064935,-1.52610980966325,-3.97809,25.1520833333333,0.904893430439108,2.14834031307577,0.984340909905231,-8.1428706012746,-10.5122490994735,96.4209160305344,892.970400479976,-8.43570824742268,-10.5291932059448,17.1761713125846
-4500,7.2138961038961,-1.30894132213609,-1.33178,25.178125,0.929385401449481,2.05333371303585,1.14111688693893,-8.05615322804102,-10.5324643945691,95.8622761970854,901.947451627419,-8.16822886597938,-10.1455671763447,17.1338844384303
-4450,7.21884615384615,-1.00765983112183,2.8047,25.2041666666667,0.908626965651509,2.17563628082194,0.417159895068629,-8.02545497367692,-10.6261607093377,95.5844333702473,904.774062567113,-7.99679375,-9.2009781440344,17.196088028169
-4400,7.19961538461538,-1.48620575993144,5.04481,25.2302083333333,0.893336228121354,1.98497339755748,0.36006807352682,-8.08366749792186,-10.7565940703796,96.0975378368402,906.996841577779,-7.93810625,-8.84207954025176,17.3217922535211
-4350,7.16727272727273,-1.24816582680958,4.96664,25.25625,0.879662240157051,2.13478592588862,0.78855463023233,-8.15052258243281,-10.7048088113051,96.610642303433,908.654184657786,-7.92093627659575,-8.94754716217435,17.3734952834683
-4300,7.12181818181818,-0.987264092527332,4.53063,25.2822916666667,0.864753307885266,3.34636293860481,1.75240550753267,-8.22994624500537,-10.7077030875245,97.1237467700258,906.035902618282,-7.93913308510638,-9.42565422565423,17.4185881848499
-4250,7.07636363636364,-1.36937584802487,0.68163,25.3,0.90644306789606,2.1097443780411,0.848307894580474,-8.1793658063794,-10.7542722346602,97.6368512366187,903.417620578778,-7.9522236,-9.5948618948619,17.4636810862315
-4200,7.08272727272727,-1.43858986318408,-0.44528,25.3,0.893157233864208,1.75729858065981,0.308567158422412,-8.13837315894766,-10.7908426190499,98.1499557032115,901.183566179044,-7.9626836,-9.3084698952346,17.5087739876132
-4150,7.16064935064935,-1.32035999670653,0.61598,25.3,0.855193447820344,2.03734535328862,0.79907525151804,-8.2324314009721,-10.8758870337529,98.1235435553804,904.133800657941,-7.98299252631579,-9.29705415701547,17.4296468401487
-4100,7.23857142857143,-1.47282368249838,-0.401,25.3,0.9070942257449,1.62644265365121,0.797281921496129,-8.26823182192946,-10.9508439267266,97.9974103271581,907.084035136838,-8.05500831578947,-9.67836145578952,17.3022118959108
-4050,7.27464516129032,-1.16229712858926,-4.41383,25.378125,0.911104764865915,2.05638004850641,1.12807974137312,-8.21656387065349,-10.9522520312492,97.8712770989358,910.683231237102,-8.01554957746479,-9.61579830485649,17.1793016453996
-4000,7.22948387096774,-1.16237481979987,-9.50855,25.534375,0.908988651271754,2.42831944824695,1.30722238988715,-8.23530269407625,-10.7441769168478,97.7451438707135,916.700392092973,-7.65881718309859,-9.4717999126256,17.2026898253862
-3950,7.18432258064516,-1.50784304842798,-12.12038,25.690625,0.919605221932115,1.76096056927126,0.902316542541447,-8.24101431796997,-10.9388021619757,97.6190106424911,915.606331447238,-7.52714925373134,-8.88752525738478,17.2260780053727
-3900,7.18272727272727,-1.3526135371179,-11.99699,25.846875,0.944430570071259,1.98181981217423,1.07666217447711,-8.09211194996342,-11.0523404047098,98.171724137931,902.414358047016,-7.70831785714286,-9.78888888888889,17.2494661853593
-3850,7.31909090909091,-1.06185185185185,-9.33891,26.0004347826087,0.96124793220339,2.05726548256973,1.1535231061605,-8.04059844054581,-11.0400155945419,98.927210031348,889.222384646795,-8.10923384615385,-8.93333333333334,17.2728543653459
-3800,7.27818181818182,-1.2354435483871,-3.05037,26.1526086956522,0.916127143366619,1.92931882484523,1.20075318935263,-7.98933333333333,-11.0598362573099,99.6826959247649,876.030411246573,-8.05817230769231,-8.99905300026434,17.2962425453324
-3750,7.18361290322581,-1.16924246322976,8.13454,26.3047826086957,0.899123201350522,2.31334561978301,1.81326492971997,-7.92582719930744,-10.8904443240043,98.7089259530792,836.864026710344,-7.82567076923077,-9.52713775083546,17.3183407718121
-3700,7.2061935483871,-1.17480455776751,14.06738,26.4569565217391,0.933227152594547,2.46136089196249,2.46539714900392,-7.96507903780069,-10.9252187857961,96.4829362170088,818.924374343801,-7.58510475409836,-9.47568799298861,17.324297147651
-3650,7.22877419354839,-0.872624163609834,12.45478,26.5901960784314,0.891722483296214,1.54158541609091,0.887145000760977,-8.0452772050401,-10.8175315005727,94.2569464809384,842.623906652668,-7.49027933333333,-9.5639384952127,17.3302535234899
-3600,7.25,-0.90246069774173,5.83481,26.4267973856209,0.843782616926504,1.04262840054341,0.199416332751573,-7.98391739074905,-10.9153425966587,92.030956744868,860.820317902139,-7.68186278688525,-9.53846153846154,17.3096699708455
-3550,7.25,-0.852923518514293,1.32314,26.2633986928105,0.863567212052487,0.366264609857803,-0.322065342614486,-8.02156790123457,-10.4464755214988,89.8049670087977,863.255858482274,-7.96027262295082,-10.1130445606174,17.2771626822157
-3500,7.25,-0.881618551417834,-3.36597,26.1,0.904601150442478,0.509784241828645,-0.07628277347395,-8.19818603661126,-10.9383094934012,87.5789772727273,865.691399062408,-7.85036620689655,-10.0615384615385,17.244655393586
-3450,7.25,-1.17661968221425,-7.02561,26.4164556962025,0.877924892787525,1.16861115831411,0.491653265961341,-8.32172413793108,-11.4077662835249,85.3529875366569,870.193329515356,-7.99335627118644,-9.52229026917269,17.388094015234
-3400,7.22454545454546,-0.934157492757441,-6.62583,26.7329113924051,0.844138982502573,1.04243412346093,-0.556214181091219,-8.1886036611324,-11.0405491698595,83.1269978005865,876.539524661751,-8.01067,-9.46310817326984,17.4915979381443
-3350,7.19857142857143,-0.948751023080701,-0.38142,27.0493670886076,0.906894459638288,0.424912669618206,0.620907117845541,-8.09267688880767,-10.786051910188,80.9010080645161,882.885719808147,-7.96184142857143,-9.74901134901135,17.223116875
-3300,7.1725974025974,-1.04223033981233,3.96306,26.6271523178808,0.907800809476802,0.387992381713792,1.07246167553291,-8.18156467245697,-11.0675045994847,78.6750183284457,873.814476732372,-8.10448586206897,-9.96969696969697,17.2094710416667
-3250,7.22192307692308,-1.21561526867981,2.83216,26.064238410596,0.944370975416336,1.13030370472887,-0.163027002130898,-8.17856220711326,-11.041275062591,76.4490285923754,859.173143669986,-7.89936385964912,-9.92448988321855,17.1958252083333
-3200,7.29090909090909,-1.16573891825945,-1.11503,25.5013245033113,0.938919408485952,1.4741202610912,-0.161282447418573,-7.98879532163742,-10.5963426900585,80.6656616052061,853.383036525532,-8.04666210526316,-10.0823133414933,17.2042476829268
-3150,7.38181818181818,-1.06513155068987,-5.31581,26.040625,0.937645378227733,1.19272206710162,0.261958546274346,-7.90052631578948,-10.4926807017544,88.08431670282,850.293812465928,-8.64459637931035,-9.13650273224044,17.2761379268293
-3100,7.38961038961039,-0.887601939475733,-11.24378,26.4757009345794,0.902142454446064,1.4630823641307,-0.227574746789166,-7.97930760233918,-10.5289426900585,81.641590909091,847.204588406324,-8.77638465517241,-9.04395186646087,17.2111641025641
-3050,7.39350649350649,-0.874657460961403,-12.65459,26.6158878504673,0.918185485524311,1.89544996757387,0.10206947912449,-8.05611345029239,-10.496849122807,73.3721863799283,856.327175370859,-8.53856827586207,-9.02098188568137,17.1723831775701
-3000,7.44545454545455,-1.09328745904081,-10.72817,26.662962962963,0.945326240922683,1.96217582167413,0.044620791282645,-8.11635906432749,-10.3698409356725,81.6875985663082,879.533840682788,-8.42206157894737,-9.02156862745098,17.2701134846462
-2950,7.41792207792208,-1.00166061325148,-5.0214,26.5703703703704,0.940732713380544,1.23382216516159,0.002922355001483,-8.09981169590643,-10.2917450292397,86.5436065573771,867.476236922038,-8.22445406779661,-9.71130577369405,17.4389152542373
-2900,7.39076923076923,-0.848673990802249,-1.22077,26.5560747663551,0.928013629994319,1.3702312834214,-0.878300460764956,-8.08356257309942,-10.2071766081871,85.9887515762925,819.585585555181,-7.44071661016949,-9.40952380952381,17.4208230392157
-2850,7.50615384615385,-0.857341083290751,1.97115,26.7897196261682,0.896777992756651,0.3696408121123,-1.69672854362488,-8.11791228070175,-10.4840584795322,91.2132,793.552507331378,-8.13433525423729,-8.95510204081633,17.3457880252101
-2800,7.5198051948052,-1.14704767307938,4.92245,26.9894366197183,0.894695530018108,1.11597418563358,0.32362913867734,-8.03215432178902,-10.607109685286,95.2645685997171,776.095681003584,-8.09467310344828,-8.25204886437763,17.2707530112045
-2750,7.4711038961039,-1.18290683370013,8.58266,26.8838028169014,0.83147863927428,1.43080335098017,1.21907258752339,-7.9851414768806,-10.4062850241546,93.4045968882603,758.63885467579,-8.20787363636364,-9.36815286624204,17.2702141176471
-2700,7.4224025974026,-0.924813357034028,9.03125,26.7781690140845,0.812364727646454,2.20305630079577,1.86079544677365,-8.17655734989649,-10.482165010352,98.6554809843401,742.074032456861,-8.20657125,-9.37037037037037,17.2766847058824
