age,A.GulfofOman,B.RedSea,C.TelAkko,D.Golhisar,E.Ledro,F.BucaDellaRenella,ag.AegeanSeaC13.neg,bg.LakeDojran,cg.LakeOhrid,dg.LakeTrifoglietti.3ptavgd,a.NeorLake.neg,b.JeitaCave.neg,c.LakeVan.neg,d.EskiAcigol.neg,e.KocainCave,f.AegeanSea.clay,g.SkalaMarionCave.neg,h.PolevaCave,i.GrottaDiErnesto.neg
-4600,-20.3247893258427,0.932051282051282,521.544,3.92563363863447,267.560785858586,3.87223880597015,0.040588235294118,37.5434626901425,77.0672727272727,211.292903046584,-1956.02199430193,5.26143186684844,-6.25283470371421,-1.71846153846154,-7.19517476465432,0.729320785144444,5.64515629323931,-7.7765,8.55226784697098
-4550,-20.5003511235955,1.01410256410256,508.859,3.53576498936925,255.380987878788,3.9134328358209,0.178823529411765,36.4562614849764,76.0777777777778,218.399869283839,-2245.50265734241,5.28196013749948,-6.34987184576127,-1.75413043478261,-7.12222952806135,0.725209935221053,5.67000362010486,-7.33833333333333,8.351561909333
-4500,-20.6759129213483,1.06947603121516,482.154,2.64887625797307,251.464774946921,4.03411764705882,0.317058823529412,36.2886429103551,75.9120454545455,225.506835521094,-2207.4242942244,5.30997106641716,-6.63407682491067,-1.71608695652174,-4.93244843857128,0.710597672826316,5.69485094697041,-7.31833333333333,8.33787749903976
-4450,-20.8514747191011,0.896294194324834,456.238,1.76198752657689,254.475390658174,4.11705882352941,0.351764705882353,35.8110902545642,72.9861363636364,208.516005943536,-1969.31842527854,5.26130880639254,-6.96736861614498,-1.65923076923077,-4.46618239653636,0.695985410431579,5.69678036870032,-7.685,8.28913940796006
-4400,-20.9282966775854,0.879324740404407,433.478,1.60285727923628,252.549877266976,3.67588235294118,0.231176470588235,35.5123430015966,73.185,187.510701615086,-2236.90181818172,5.13945976974217,-6.39330938215103,-1.60173913043478,-4.44785563880912,0.681373148036842,5.69374703238383,-7.3925,8.53328795344084
-4350,-20.4626906878802,1.15844588712542,414.23,1.60782943516309,248.081509489667,3.42820895522388,0.110588235294118,36.88940526876,71.9327906976744,175.706136064242,-2507.56900284891,4.96910863728363,-5.58297871853547,-1.68869565217391,-4.03397785613233,0.663005913488889,5.68537710208563,-7.81266666666667,8.81216388753831
-4300,-19.997084698175,1.10409871420382,409.03,1.56331580937973,243.613141712358,3.348,-0.01,37.7549422442244,71.8746511627907,166.25862943858,-2593.44692048703,5.05773732609146,-5.5075934789916,-1.81241758241758,-3.84761976316772,0.639006220711111,5.60148628119789,-8.2035,8.58880610773357
-4250,-19.5314787084698,0.953982059370939,407.28,1.40442776096823,239.144773935049,3.41466666666667,0.022352941176471,37.9228125,71.6720930232558,169.621753238964,-2896.37277389257,5.14447869052283,-5.78882734767746,-2.10362637362637,-4.31988991394354,0.615006527933333,5.59059190252259,-8.221,8.41409705048631
-4200,-19.0658727187646,0.891891583356417,419.33,1.24553971255673,234.676406157739,3.48133333333333,0.054705882352941,36.3603125,74.7437209302325,160.635116558742,-4051.68235111132,5.16459260653458,-7.87694307692307,-2.52869565217391,-5.4616178389786,0.591006835155556,5.73481496354871,-7.92266666666667,8.34075771504362
-4150,-19.5961163227017,-0.802857142857144,425.734,1.21946844660194,225.452487068966,3.62545454545455,0.087058823529412,33.7071893317702,76.0714285714286,160.539177259475,-3160.68634612809,5.08680481186423,-6.7854708263069,-3.19173913043478,-6.041791566359,0.652561791044445,5.72939999548446,-7.771,8.86003412217044
